Summons Number,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4813908585,NY,PAS,11/20/22,36,SUBN,ME/BE,V,0,,0,0,0,,,0605P,,MN,,0,1180,B,T,,,,BK,,2020,,0,,,
9034870560,NJ,PAS,2/11/23,38,SUBN,VOLKS,T,88888888,18,18,18,361831,MTTF,B,0958A,,NY,F,0,408,H1,, YYYYYY,0900A,0700P,GREY,,0,104154,0,,,
9068267644,NY,PAS,8/3/23,16,SUBN,ME/BE,T,20240901,78,78,78,365326,T302,O,1228P,,K,F,0,408,K2,, YYYYYY,0700A,0700P,WH,,2022,,0,,,
4852297563,PA,PAS,7/15/23,36,SDN,NISSA,V,0,,0,0,0,,,0751P,,QN,,0,1180,B,T,,,,,,2016,,0,,,
4841367354,NY,PAS,5/16/23,36,SUBN,HONDA,V,0,,0,0,0,,,0730P,,BX,,0,1180,B,T,,,,GY,,2015,,0,,,
9036020580,NY,PAS,2/14/23,40,SUBN,HONDA,T,20240327,114,114,114,371159,T401,P,1111A,,Q,O,0,408,E2,,YYYYYYY,,,BK,,2019,,5,,,
8956643131,NY,COM,3/8/23,47,VAN,ISUZU,T,20240630,17,17,17,368918,T106,E,1037A,,NY,F,0,408,L2,, YYYYYY,0700A,0700P,WH,,2005,,0,,,
8999007996,NY,PAS,7/10/23,20,SUBN,MAZDA,T,20250403,90,90,90,358210,T730,L,0823A,,K,I,0,408,D,, YYYYY,0800A,0600P,GY,,2023,,0,,,
4785818268,NY,PAS,7/1/22,36,SUBN,INFIN,V,0,,0,0,0,,,0342P,,BK,,0,1180,B,T,,,,GY,,2019,,0,,,
9065534430,NY,PAS,7/28/23,21,SUBN,TOYOT,T,20240724,71,71,71,370299,T302,D,1143A,,K,F,0,408,D1,,  Y  Y,1100A,1230A,GY,,2004,,0,,,
9028067425,NY,PAS,1/21/23,38,2DSD,PORSC,T,20241227,109,109,109,367359,T401,K,1142A,,Q,I,0,408,H1,, YYYYYY,0830A,0700P,WH,,2023,463971,0,,,
8843939750,GA,PAS,8/18/22,21,4DSD,MITSU,T,20220988,43,43,43,368606,T201,P,1142A,,BX,F,0,408,D1,, Y  Y,1130A,0100P,GREY,,0,,0,,,
4842944961,NY,PAS,5/27/23,36,4DSD,NISSA,V,0,,0,0,0,,,1105A,,QN,,0,1180,B,T,,,,BK,,2017,,0,,,
9028472230,NY,PAS,1/26/23,21,4DSD,MITSU,T,20240508,112,112,112,358609,T402,S,0940A,,Q,I,0,408,D1,,    Y,0930A,1100A,BL,,2015,,0,,,
4805964650,NY,PAS,10/13/22,36,SUBN,ACURA,V,0,,0,0,0,,,1006A,,QN,,0,1180,B,T,,,,WH,,2020,,0,,,
9055367898,NY,PAS,6/1/23,21,SUBN,HONDA,T,20240131,112,112,112,370282,T402,S,1038A,,Q,F,0,408,D1,,    Y,0930A,1100A,BK,,2019,,0,,,
5124812710,NY,PAS,12/6/22,7,SUBN,NISSA,V,0,,0,0,0,,,1207P,,QN,,0,1111,D,T,,,,BK,,2020,,0,,,
8954393408,NY,PAS,6/19/23,40,SUBN,JEEP,T,20241214,23,23,23,356191,T103,X,0642A,,NY,F,0,408,E2,,YYYYYYY,,,GY,,2021,,6,,,
9043518670,NY,COM,4/1/23,14,DELV,ISUZU,T,20240331,1,1,1,363512,T105,H,0949A,,NY,F,0,408,C,,YYYYYYY,,,WH,,2010,,0,,,
9025719740,NJ,PAS,2/5/23,14,4DSD,TESLA,T,88888888,18,18,18,353143,T106,P,1147A,,NY,F,0,408,C,,YYYYYYY,,,BLUE,,0,,0,,,
8834294956,NY,PAS,7/2/22,71,4DSD,BMW,T,20230519,18,18,18,353143,T106,P,0213P,,NY,O,0,408,J6,,YYYYYYY,,,BK,,0,,0,,,
1488767208,NY,PAS,7/9/22,20,SUBN,LEXUS,K,20231223,110,110,3,161323,3,0,0543P,,Q,O,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2020,-,0,,,
9057901134,NJ,PAS,6/16/23,21,SUBN,KIA,T,88888888,25,25,25,372226,T103,K,1027A,,NY,F,0,408,D1,,  Y  Y,1000A,1130A,WHITE,,0,,0,,,
9053536620,NY,COM,5/10/23,19,VAN,NISSA,T,20231231,24,24,24,358194,T103,L,1252P,,NY,F,0,408,C3,,YYYYYYY,,,WH,,2014,,0,,,
4845608479,NY,PAS,6/12/23,36,SUBN,TOYOT,V,0,,0,0,0,,,0941A,,QN,,0,1180,B,T,,,,GY,,2022,,0,,,
4830522173,OH,PAS,3/9/23,36,2S,DODGE,V,0,,0,0,0,,,0112P,,BK,,0,1180,B,T,,,,GREEN,,2022,,0,,,
9002023674,NJ,PAS,8/3/22,14,SUBN,ROVER,T,88888888,1,1,1,351929,T105,G,0848P,,NY,O,0,408,C,,YYYYYYY,,,SILVE,,0,,0,,,
4027941123,NY,PAS,12/20/22,5,CONV,ME/BE,V,0,,0,0,0,,,0328P,,MN,,0,1111,C,T,,,,BK,,2004,,0,,,
2006797086,NY,OMT,7/18/22,0,4DSD,TESLA,S,20220930,,0,0,584089,QW04,,1200A,0,,,0,0,,,,,,BK,,2018,,0,,,
9023344583,NJ,PAS,12/28/22,14,4DSD,ME/BE,T,88888888,1,1,1,363137,T105,I,0127P,,NY,I,0,408,C,,YYYYYYY,,,WHITE,,0,,0,,,
4838742344,NY,PAS,4/29/23,36,SUBN,KIA,V,0,,0,0,0,,,0437P,,BK,,0,1180,B,T,,,,GY,,2014,,0,,,
4817209719,NY,PAS,12/14/22,36,4DSD,NISSA,V,0,,0,0,0,,,1048A,,BX,,0,1180,B,T,,,,GY,,2011,,0,,,
9028589170,PA,PAS,1/18/23,40,4DSD,VOLKS,T,20238888,77,77,77,372284,T301,H,0817A,,K,F,0,408,E2,,YYYYYYY,,,WHITE,,0,,2,,,
9042939746,IL,PAS,4/16/23,16,SUBN,VOLKS,T,88888888,18,18,18,367942,T106,P,0130P,,NY,F,0,408,K2,,Y     Y,0700A,0200P,BLUE,,0,,0,,,
4808447782,NY,PAS,10/26/22,36,PICK,CHEVR,V,0,,0,0,0,,,0937A,,BK,,0,1180,B,T,,,,BK,,2015,,0,,,
4843738300,NY,PAS,5/28/23,36,4DSD,TOYOT,V,0,,0,0,0,,,0839A,,ST,,0,1180,B,T,,,,BL,,2007,,0,,,
9041367895,NY,PAS,3/26/23,71,SUBN,JEEP,T,88888888,14,14,14,353164,T106,Q,1105A,,NY,O,0,408,J6,,YYYYYYY,,,RED,,0,,0,,,
4796317818,NC,PAS,8/24/22,36,MP,JEEP,V,0,,0,0,0,,,0710P,,BX,,0,1180,B,T,,,,,,2019,,0,,,
8823344189,FL,PAS,9/2/22,40,4DSD,NISSA,T,20220888,103,103,103,341166,T402,L,0734A,,Q,F,0,408,E2,,YYYYYYY,,,WHITE,,0,,0,,,
9048234359,MS,PAS,5/12/23,21,SUBN,BMW,T,20190188,71,71,71,365326,T302,A,0951A,,K,F,0,408,D1,,  Y  Y,0930A,1100A,BLACK,,0,,0,,,
9022869880,NY,PAS,1/6/23,70,SUBN,TOYOT,T,20230101,107,107,107,368916,T402,C,0905A,,Q,F,0,408,J3,,YYYYYYY,,,BL,,2021,,0,,,
4821369473,NY,PAS,1/7/23,36,4DSD,MAZDA,V,0,,0,0,0,,,1010A,,BK,,0,1180,B,T,,,,GY,,2009,,0,,,
4855672660,NJ,PAS,8/3/23,36,SPOR,NISSA,V,0,,0,0,0,,,0141A,,BX,,0,1180,B,T,,,,,,2022,,0,,,
9020360735,NY,COM,12/12/22,14,REFG,HIN,T,20230331,1,1,1,363954,T105,X,0818A,,NY,I,0,408,C,,YYYYYYY,,,WH,,2018,,0,,,
4859354229,NJ,PAS,8/24/23,36,UT,ACURA,V,0,,0,0,0,,,1142P,,MN,,0,1180,B,T,,,,,,2007,,0,,,
4846670053,NY,PAS,6/18/23,36,SUBN,HONDA,V,0,,0,0,0,,,0439P,,BK,,0,1180,B,T,,,,MR,,2009,,0,,,
9035775284,NY,PAS,2/16/23,38,SUBN,JEEP,T,20230402,111,111,111,369600,T401,Q,0300P,,Q,F,0,408,H1,, YYYYYY,0900A,0700P,BK,,2020,452472,0,,,
9062729642,NJ,PAS,7/18/23,69,VAN,RAM,T,20238888,1,1,1,361904,T105,I,0128P,,NY,O,0,408,H1,, YYYYYY,0900A,0700P,WHITE,,0,101411,0,,,
4841495757,NY,PAS,5/14/23,36,SUBN,TOYOT,V,0,,0,0,0,,,0440P,,QN,,0,1180,B,T,,,,GY,,2021,,0,,,
4835441370,NY,PAS,4/8/23,36,SUBN,PORSC,V,0,,0,0,0,,,1039A,,QN,,0,1180,B,T,,,,BK,,2019,,0,,,
4818522752,NJ,PAS,12/21/22,36,PV,CHRYS,V,0,,0,0,0,,,0251P,,MN,,0,1180,B,T,,,,,,2017,,0,,,
9003308962,NJ,PAS,8/17/22,31,PICK,GMC,T,88888888,9,9,9,366450,T102,H,1007A,,NY,F,0,408,L3,, YYYYYY,0600A,1000P,WHITE,,0,,0,,,
9027749620,NY,PAS,1/21/23,40,SUBN,JEEP,T,20230223,43,43,43,345239,T801,B,0232A,,BX,F,0,408,E2,,YYYYYYY,,,BLACK,,2019,,0,,,
4844459405,NY,PAS,6/4/23,36,4DSD,NISSA,V,0,,0,0,0,,,0847A,,BK,,0,1180,B,T,,,,GY,,2014,,0,,,
9065002522,NY,PAS,7/24/23,31,SUBN,TOYOT,T,20250612,13,13,13,371707,T102,K,1112A,,NY,F,0,408,L3,, YYYYYY,0700A,0700P,WH,,2008,,0,,,
4806263291,NY,PAS,10/14/22,36,4DSD,AUDI,V,0,,0,0,0,,,1154P,,QN,,0,1180,B,T,,,,WH,,2010,,0,,,
8902497770,IN,PAS,3/16/23,14,DELV,INTER,T,88888888,24,24,24,363110,T103,CC,1220P,,NY,F,0,408,C,,YYYYYYY,,,WHITE,,0,,0,,,
4813364020,NY,PAS,11/21/22,36,SUBN,BMW,V,0,,0,0,0,,,1042P,,QN,,0,1180,B,T,,,,WH,,2019,,0,,,
5127165703,NY,PAS,5/1/23,7,4DSD,CHEVR,V,0,,0,0,0,,,0646P,,BK,,0,1111,D,T,,,,BK,,2018,,0,,,
9020657630,NY,PAS,12/2/22,38,SUBN,JEEP,T,20240822,23,23,23,372295,T103,N,1256P,,NY,F,0,408,H1,, YYYYYY,0900A,0700P,BK,,2022,110364,0,,,
8964981923,PA,PAS,2/9/23,21,4DSD,HONDA,T,20230588,44,44,44,374612,T201,E,1254P,,BX,F,0,408,D1,, Y  Y,1130A,0100P,GREY,,0,,0,,,
4847463122,NY,PAS,6/21/23,36,4DSD,MAZDA,V,0,,0,0,0,,,0338P,,QN,,0,1180,B,T,,,,RD,,1991,,0,,,
4838045610,NY,PAS,4/25/23,36,SUBN,LEXUS,V,0,,0,0,0,,,1237P,,ST,,0,1180,B,T,,,,GY,,2019,,0,,,
4822182356,NY,PAS,1/11/23,36,SUBN,LINCO,V,0,,0,0,0,,,0651P,,BK,,0,1180,B,T,,,,GY,,2020,,0,,,
9028667040,NY,COM,1/19/23,20,VAN,FORD,T,20230331,6,6,6,373122,T102,H,0818A,,NY,F,0,408,D,,YYYYYYY,,,WH,,2018,,0,,,
9018438285,NY,PAS,11/17/22,14,CONV,BMW,T,20240808,6,6,6,366561,T102,L,0834P,,NY,F,0,408,C,,YYYYYYY,0200P,1100P,BK,,2022,,0,,,
9018928549,PA,PAS,11/25/22,21,SUBN,FORD,T,20220688,73,73,73,355311,T301,C,0911A,,K,I,0,408,D1,,  Y  Y,0900A,1030A,BROWN,,0,,0,,,
9048644331,MI,PAS,5/13/23,38,SUBN,CHRYS,T,20230788,18,18,18,367942,T106,J,0220P,,NY,I,0,408,H1,,      Y,0800A,1200A,GREY,,0,104185,0,,,
9030943397,NY,PAS,2/2/23,37,4DSD,ME/BE,T,20230727,9,9,9,373104,T102,I,1009A,1000A,NY,I,0,408,H1,, YYYYYY,0800A,0600P,WH,,2018,102788,0,,,
4802680612,NY,PAS,9/24/22,36,SUBN,MAZDA,V,0,,0,0,0,,,0739A,,QN,,0,1180,B,T,,,,WH,,2019,,0,,,
9030743992,NY,PAS,2/13/23,31,SUBN,LEXUS,T,20231024,13,13,13,367370,T102,K,0350P,,NY,I,0,408,L3,, YYYYY,0800A,0700P,BK,,2015,,0,,,
9063963956,NY,PAS,7/13/23,74,SUBN,NISSA,T,20240205,112,112,112,357760,T402,C,0912A,,Q,F,0,408,J2,,YYYYYYY,,,RD,,2023,,0,,,
9016616457,NY,PAS,11/8/22,16,SUBN,INFIN,T,20240713,112,112,112,365344,T402,C,1020A,,Q,F,0,408,K2,, YYYYYY,0800A,0400P,GY,,2006,,0,,,
9062561159,NY,PAS,6/27/23,14,4DSD,VOLKS,T,20230708,78,78,78,370761,T302,A,0908A,,K,I,0,408,C,,SCHOOL,0700A,0400P,WH,,2014,,0,,,
8502231546,NJ,PAS,8/10/22,31,4DSD,HONDA,T,88888888,6,6,6,373164,T102,X,0313P,,NY,I,0,408,L3,, YYYYY,0800A,0600P,SILVE,,0,,0,,,
5602073152,PA,PAS,3/16/23,12,SW,ME/BE,V,0,,0,0,0,,,0602P,,QN,,0,1111,C,T,,,,,,2009,,0,,,
4844903792,NY,PAS,6/7/23,36,SUBN,BMW,V,0,,0,0,0,,,0549P,,QN,,0,1180,B,T,,,,BL,,2021,,0,,,
8949295052,NY,PAS,8/24/23,16,4DSD,NISSA,T,20240402,19,19,19,373193,T103,H,0541P,,NY,F,0,408,K2,, YYYYY,0700A,0700P,WHITE,,2017,,0,,,
4824279501,NY,PAS,1/25/23,36,SUBN,JEEP,V,0,,0,0,0,,,1131A,,MN,,0,1180,B,T,,,,BK,,2021,,0,,,
9051615358,NY,COM,5/5/23,71,VAN,CHEVR,T,20230630,14,14,14,353071,T106,B,1026A,,NY,O,0,408,J6,,YYYYYYY,,,WH,,2020,,0,,,
9054998830,NY,PAS,5/25/23,31,4DSD,NISSA,T,20250417,10,10,10,367931,T102,S,0532P,,NY,F,0,408,L3,, YYYYYY,0700A,0700P,GY,,2008,,0,,,
4855120108,MD,PAS,7/28/23,36,PV,FORD,V,0,,0,0,0,,,0724P,,BK,,0,1180,B,T,,,,,,2022,,0,,,
4824589393,CT,PAS,1/28/23,36,UT,TOYOT,V,0,,0,0,0,,,0701P,,QN,,0,1180,B,T,,,,,,2011,,0,,,
4804969550,NJ,PAS,10/8/22,36,SD,NISSA,V,0,,0,0,0,,,0921A,,BK,,0,1180,B,T,,,,,,2016,,0,,,
9004874458,NY,COM,8/25/22,14,DELV,FRUEH,T,88888888,1,1,1,365796,T105,E,0617P,,NY,F,0,408,C,,YYYYYYY,,,WHITE,,1998,,0,,,
8995432056,NY,COM,7/13/22,48,DELV,WORKH,T,88888888,32,32,32,352957,T103,L,0143P,,NY,F,0,408,E9,,YYYYYYY,,,BROWN,,2011,,0,,,
9044017070,NY,PAS,3/22/23,21,4DSD,NISSA,T,20230518,101,101,101,350438,T402,N,1244P,,Q,O,0,408,D1,,   Y,1130A,0100P,BK,,2017,,0,,,
4830923600,NY,PAS,3/12/23,36,SUBN,TOYOT,V,0,,0,0,0,,,0347P,,BK,,0,1180,B,T,,,,BL,,2021,,0,,,
2011442047,NY,PAS,4/8/23,21,SUBN,NISSA,S,20240929,110,110,0,598546,QW04,,0757A,0,Qns,O,0,408,d1,,,0730A,0800A,WH,,2011,,0,,,
4816635464,NY,PAS,12/8/22,36,4DSD,LEXUS,V,0,,0,0,0,,,0842P,,BK,,0,1180,B,T,,,,BL,,2018,,0,,,
9049627857,NY,PAS,5/4/23,38,SUBN,KIA,T,20241016,28,28,28,364004,T103,Q,0241P,,NY,F,0,408,H1,, YYYYY,1100A,0700P,BK,,2018,113958,0,,,
4827415158,NY,PAS,2/16/23,36,CONV,ME/BE,V,0,,0,0,0,,,0105P,,BK,,0,1180,B,T,,,,BL,,2014,,0,,,
1487475883,NY,PAS,9/18/22,14,SDN,MINI,P,20231017,76,76,0,973603,0F14,0,1244P,1244P,K,O,0,408,E5,,BBBBBBB,ALL,ALL,GREY,0,2014,-,0,,,
9030149152,VT,PAS,2/9/23,21,4DSD,TOYOT,T,20231288,84,84,84,347616,T301,F,0914A,,K,F,0,408,D1,,    Y,0900A,1030A,GREY,,0,,0,,,
9024923359,NY,PAS,3/25/23,31,SUBN,ROVER,T,20241215,17,17,17,362606,MTTF,A,0851A,,NY,F,0,408,L3,, YYYYYY,0800A,0700P,GY,,2018,,0,,,
9053872190,NY,PAS,5/22/23,21,SUBN,JEEP,T,20240422,19,19,19,338894,T103,O,1108A,,NY,F,0,408,D1,, YY Y,1100A,1230A,BL,,2020,,0,,,
4831794387,NY,PAS,3/15/23,36,SUBN,HONDA,V,0,,0,0,0,,,0957P,,BK,,0,1180,B,T,,,,GY,,2023,,0,,,
4799451868,NJ,PAS,9/11/22,36,UT,CADIL,V,0,,0,0,0,,,1143A,,QN,,0,1180,B,T,,,,,,2017,,0,,,
9050399009,NY,PAS,5/3/23,46,4DSD,SAAB,T,20240824,20,20,20,358194,T103,L,0256P,,NY,F,0,408,F1,,YYYYYYY,,,BK,,2008,,0,,,
8999251056,NY,PAS,4/20/23,75,4DSD,NISSA,T,20250405,88,88,88,346350,T730,X1,0636A,,K,O,0,408,J5,,YYYYYYY,,,WH,,2011,,0,,,
8979739564,NJ,PAS,6/29/22,46,4DSD,AUDI,T,88888888,66,66,66,373203,T302,G,1247P,,K,F,0,408,F1,,YYYYYYY,,,GREY,,0,,0,,,
9027824599,NY,PAS,1/25/23,74,4DSD,BMW,T,20230419,113,113,113,366506,T402,R,0501P,,Q,I,0,408,J2,,YYYYYYY,,,OR,,2021,,0,,,
4848316960,PA,PAS,6/28/23,36,SW,NISSA,V,0,,0,0,0,,,0102A,,QN,,0,1180,B,T,,,,,,2020,,0,,,
9047766155,NY,PAS,4/17/23,21,4DSD,HYUND,T,20240828,28,28,28,374651,T103,PP,1145A,,NY,F,0,408,D1,, Y  Y,1130A,0100P,BL,,2017,,0,,,
9028725441,NY,COM,1/17/23,21,VAN,FORD,T,20221231,20,20,20,338894,T103,GG,1121A,,NY,F,0,408,D1,,  Y  Y,1100A,1230A,WH,,2016,,0,,,
4799367729,NY,PAS,9/11/22,36,SUBN,JEEP,V,0,,0,0,0,,,1226A,,BK,,0,1180,B,T,,,,WH,,2021,,0,,,
1491387701,NY,PAS,6/25/23,46,,NISSA,P,20230723,67,67,72,975200,72,0,0115A,,,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,
9032512456,NY,COM,2/13/23,16,REFG,HIN,T,20230831,6,6,6,373152,T102,T,0209P,0136P,NY,F,0,408,K2,, YYYYYY,0700A,0700P,WHITE,,2019,,0,,,
9045627309,NY,SRF,4/18/23,74,2DSD,ME/BE,T,20241017,60,60,60,371233,T302,Y,0755A,,K,F,0,408,J2,,YYYYYYY,,,GY,,2012,,0,,,
2007683453,NY,PAS,8/22/22,21,SUBN,DODGE,S,20230407,49,49,0,571185,BX11,,0851A,0,Bronx,F,0,408,d1,,,0830A,0900A,GY,,2019,,0,,,
9043305108,NY,PAS,3/23/23,40,SUBN,HONDA,T,20250201,46,46,46,373205,T201,F,0956A,,BX,F,0,408,E2,,YYYYYYY,,,WH,,2021,,1,,,
5601553294,NY,COM,10/19/22,12,UTIL,FRUEH,V,0,,0,0,0,,,0438P,,MN,,0,1111,C,T,,,,BL,,2006,,0,,,
9072185821,NY,PAS,8/11/23,40,SUBN,ME/BE,T,20230812,112,112,112,367914,T402,B,0855A,,Q,F,0,408,E2,,YYYYYYY,,,BL,,2009,,0,,,
9040256007,VA,PAS,3/21/23,16,PICK,RAM,T,20231088,10,10,10,370807,T102,Q,1058A,,NY,O,0,408,K2,, YYYYYY,0700A,0700P,BLACK,,0,,0,,,
4789172831,NY,PAS,7/29/22,36,4DSD,HONDA,V,0,,0,0,0,,,0456P,,QN,,0,1180,B,T,,,,GY,,2012,,0,,,
4851720981,NY,PAS,7/13/23,36,4DSD,TOYOT,V,0,,0,0,0,,,0835P,,QN,,0,1180,B,T,,,,GY,,2012,,0,,,
9003059410,NY,PAS,8/16/22,21,2DSD,INFIN,T,20230709,23,23,23,370301,T103,N,1242P,,NY,O,0,408,D1,,  Y  Y,1130A,0100P,WH,,2011,,0,,,
4831705524,NY,COM,3/18/23,36,PICK,RAM,V,0,,0,0,0,,,1059A,,BK,,0,1180,B,T,,,,WH,,2021,,0,,,
9030843615,NY,SRF,2/9/23,37,4DSD,INFIN,T,20240126,112,112,112,353451,T402,E,0255P,0248P,Q,I,0,408,H1,, YYYYYY,0900A,0700P,GY,,2016,463248,0,,,
4830160615,MA,PAS,3/7/23,36,UT,SUBAR,V,0,,0,0,0,,,1245A,,BK,,0,1180,B,T,,,,,,2020,,0,,,
9051095995,NJ,PAS,5/17/23,31,SUBN,DODGE,T,20238888,14,14,14,361846,T106,Q,1244P,,NY,F,0,408,L3,, YYYYY,0700A,0700P,GREY,,0,,0,,,
9044087058,NY,PAS,4/12/23,38,4DSD,NISSA,T,20240131,13,13,13,372266,T102,Q,1029A,,NY,O,0,408,H1,, YYYYYY,0900A,0700P,BK,,2020,102355,0,,,
4819323726,NJ,PAS,12/25/22,36,UT,FORD,V,0,,0,0,0,,,0438P,,BK,,0,1180,B,T,,,,,,2006,,0,,,
4801957535,NY,PAS,9/24/22,36,4DSD,TOYOT,V,0,,0,0,0,,,0506A,,MN,,0,1180,B,T,,,,WH,,2018,,0,,,
9050344367,NY,PAS,4/28/23,20,4DSD,TOYOT,T,20250307,114,114,114,357733,T401,K,1052A,,Q,F,0,408,D,,YYYYYYY,,,BL,,2006,,0,,,
9068903688,NY,PAS,8/14/23,14,4DSD,LEXUS,T,20241202,32,32,32,371204,T103,FF,1234P,,NY,F,0,408,C,,YYYYYYY,,,WH,,0,,0,,,
4816566806,NY,PAS,12/11/22,36,SUBN,HYUND,V,0,,0,0,0,,,1256P,,BX,,0,1180,B,T,,,,WHGY,,2020,,0,,,
9044359710,NY,OMT,4/9/23,40,SUBN,TOYOT,T,20230430,115,115,115,366536,T401,V,0844A,,Q,O,0,408,E2,,YYYYYYY,,,BK,,2022,,3,,,
4791955584,NY,PAS,8/12/22,36,SUBN,TOYOT,V,0,,0,0,0,,,0223P,,ST,,0,1180,B,T,,,,BK,,2015,,0,,,
9036405580,MA,PAS,3/6/23,38,2DSD,FIAT,T,20238888,23,23,23,366484,T103,P,1254P,,NY,F,0,408,H1,, YYYYYY,0900A,0700P,WHITE,,0,110109,0,,,
8955233814,NY,PAS,3/20/23,16,SUBN,FORD,T,20240827,19,19,19,371236,T103,HH,0805A,,NY,I,0,408,K2,,YYYYYYY,,,OR,,2016,,0,,,
8883745656,NY,PAS,7/31/22,14,2DSD,BMW,T,20220617,60,60,60,361904,T302,N,0958A,,K,O,0,408,C,,YYYYYYY,,,WH,,2017,,0,,,
5126823462,NY,PAS,4/11/23,7,SUBN,HYUND,V,0,,0,0,0,,,0339P,,QN,,0,1111,D,T,,,,GY,,2023,,0,,,
9063530018,GA,PAS,7/3/23,14,4DSD,HYUND,T,20230288,18,18,18,372292,T106,H,0906A,,NY,I,0,408,C,, YYYYYY,0700A,0700P,BLACK,,0,,0,,,
4858621133,NY,PAS,8/21/23,36,4DSD,ME/BE,V,0,,0,0,0,,,1056P,,QN,,0,1180,B,T,,,,WH,,2019,,0,,,
4828991074,PA,PAS,2/25/23,36,SDN,CHEVR,V,0,,0,0,0,,,0306P,,QN,,0,1180,B,T,,,,,,2011,,0,,,
8860223908,NY,PAS,7/8/22,21,SUBN,BUICK,T,20221017,90,90,90,350428,T301,D,1018A,,K,F,0,408,D1,,  Y  Y,0930A,1100A,WH,,2022,,0,,,
9061382907,NY,999,6/26/23,70,2DSD,ME/BE,T,88888888,108,108,108,368624,T401,B,0500P,,Q,O,0,408,J3,,YYYYYYY,,,BROWN,,0,,0,,,
4828608904,DE,PAS,2/25/23,36,UT,INFIN,V,0,,0,0,0,,,0110P,,MN,,0,1180,B,T,,,,,,2016,,0,,,
9019480005,MO,PAS,11/22/22,46,SUBN,BMW,T,20221288,46,46,46,365875,T201,N,0700A,,BX,F,0,408,F1,,YYYYYYY,,,BLACK,,0,,0,,,
9051783607,NY,COM,5/5/23,40,VAN,CHEVR,T,88888888,108,108,108,371743,T401,A,0847A,,Q,F,0,408,E2,,YYYYYYY,,,WHITE,,2011,,0,,,
8932968391,NJ,PAS,10/11/22,47,DELV,HIN,T,88888888,18,18,18,356484,T106,M,1137A,,NY,I,0,408,L2,, YYYYYY,0700A,0700P,WHITE,,0,,0,,,
9046682924,NY,PAS,4/26/23,40,SUBN,JEEP,T,20250404,48,48,48,366446,T201,G,0745A,,BX,I,0,408,E2,,YYYYYYY,,,BK,,2022,,0,,,
9055167642,NY,PAS,6/1/23,20,SUBN,BMW,T,20241030,103,103,103,348578,T402,A,0909A,,Q,F,0,408,D,, YYYYYY,0800A,0600P,BK,,2012,,0,,,
9051778405,NY,PAS,5/26/23,46,PICK,RAM,T,20231213,115,115,115,371255,T401,S,1212P,,Q,F,0,408,F1,,YYYYYYY,,,GY,,2017,,0,,,
8846460145,NY,OMS,8/29/22,14,4DSD,NISSA,T,20230930,112,112,112,361836,T402,Y,0444P,,Q,O,0,408,C,, YYYYY,0400P,0700P,GY,,2021,,0,,,
9002378040,IN,PAS,8/4/22,19,REFG,FRUEH,T,88888888,108,108,108,358580,T401,L,0652A,,Q,F,0,408,C3,,YYYYYYY,,,RED,,0,,0,,,
9020017202,NY,COM,1/24/23,14,DELV,MITSU,T,20221231,115,115,115,371214,T401,K,1119A,,Q,I,0,408,C,,YYYYYYY,,,WH,,2020,,0,,,
8930090280,NJ,PAS,6/12/23,38,2DSD,LEXUS,T,88888888,14,14,14,373185,T106,L,0612P,,NY,F,0,408,H1,, YYYYY,0600P,1200A,WHITE,,0,102478,0,,,
9043268975,NY,APP,4/6/23,84,DELV,FRUEH,T,20231031,28,28,28,371207,T103,Q,1133A,,NY,I,0,408,K7,,YYYYYYY,,,MR,,2020,,0,,,
9063923867,NY,PAS,7/17/23,74,4DSD,TOYOT,T,20250404,79,79,79,375292,T301,U,1035A,,K,F,0,408,J2,,YYYYYYY,,,GY,,2009,,0,,,
4831645760,MD,PAS,3/17/23,36,SD,TOYOT,V,0,,0,0,0,,,0222P,,BK,,0,1180,B,T,,,,,,2008,,0,,,
4833698687,NY,OMT,3/31/23,36,4DSD,TOYOT,V,0,,0,0,0,,,0208A,,QN,,0,1180,B,T,,,,BK,,2019,,0,,,
9065204933,NY,PAS,7/29/23,38,SUBN,NISSA,T,20240720,104,104,104,365904,T402,D,0839A,,Q,F,0,408,H1,, YYYYYY,0830A,0700P,GR,,2004,457799,0,,,
4801033570,NY,PAS,9/16/22,36,SUBN,NISSA,V,0,,0,0,0,,,0500A,,BX,,0,1180,B,T,,,,GY,,2020,,0,,,
8938094297,NY,PAS,6/28/22,71,SUBN,KIA,T,20240406,75,75,75,358128,MTTF,B,0946A,,K,F,0,408,J6,,YYYYYYY,,,RD,,2010,,0,,,
9026993900,NY,COM,2/15/23,38,VAN,NISSA,T,20250131,114,114,114,367422,T401,G,0422P,,Q,I,0,408,H1,, YYYYYY,0900A,0700P,WH,,2021,418503,0,,,
